category,name,display_name,taxonomy_path,unit,price_expected,price_additional,price_max_guarantee,material_allowance,labor_minutes,haul_off,rate_year,refer_note,basis,sources,confidence,flags
Fixtures / Mounts / Accessories,Fixtures / Mounts / Accessories > General > Install TV Mount,General - Install TV Mount,Labor > Fixtures / Mounts / Accessories > General > Install TV Mount,each,115,80,130,25,50,no,2026,,"Mount TV: locate studs, level bracket, lag into studs, hang set, dress cables externally. Mount hardware ~$25 (mount often customer-supplied). In-wall concealment adds scope.",homeyou Melbourne FL TV mounting avg $256-$343 all-in; labor-only $150-$250; Melbourne installers from $150. Task-only Melbourne ~$150-200 (no cord concealment).,high,
Fixtures / Mounts / Accessories,Fixtures / Mounts / Accessories > Kitchen > Paper Towel holder,Kitchen - Paper Towel holder,Labor > Fixtures / Mounts / Accessories > Kitchen > Paper Towel holder,each,35,25,45,8,15,no,2026,,"Mount kitchen paper towel holder: mark, level, 2 screws with anchors into drywall/backsplash or cabinet. Anchors ~$8. Fast repeat-unit fixture.",Handyman small-fixture install $40-$90; wall-mount paper towel holder is a 2-screw mount. Task-only ~$45-65.,med,
Fixtures / Mounts / Accessories,Fixtures / Mounts / Accessories > Kitchen > Pot Rack,Kitchen - Pot Rack,Labor > Fixtures / Mounts / Accessories > Kitchen > Pot Rack,each,100,70,150,20,45,no,2026,,"Install pot rack: locate joists/studs, lay out, lag heavy mounts to framing for hanging load, level. Heavy hardware ~$20. Ceiling-mount racks trend high.",HomeGuide/Thumbtack pot rack / heavy hanging install $100-$200; wall or ceiling mount must hit joists for load. Task-only ~$100-150.,low,
Flooring,Flooring > Carpet > Install New - Ground Up,Carpet - Install New - Ground Up,Labor > Flooring > Carpet > Install New - Ground Up,sq ft,6.0,,7.0,3,3,no,2026,,"Per SQ FT. Anchor 'Carpet, Install New' is per-room each ($230/120min); here unit is SF so labor ~3min/SF, mid-grade carpet+pad material ~$3/SF. Handyman-legal finish. Engine multiplies per-foot.",Homewyse install carpet $5.27-7.72/SF all-in; homeyou Melbourne labor $3-6/yd; HomeGuide carpet+pad install,high,
Flooring,Flooring > Carpet > Patch / Repair,Carpet - Patch / Repair,Labor > Flooring > Carpet > Patch / Repair,sq ft,8.0,,10.5,3,4,no,2026,,Per SQ FT. Patch is fussier than fresh lay; small area so higher min/SF. Handyman-legal.,"Anchor 'Carpet, Patching' $120/60min/$20; Homewyse carpet install $5-7.72/SF",med,
Flooring,Flooring > Carpet > Remove Permanently,Carpet - Remove Permanently,Labor > Flooring > Carpet > Remove Permanently,sq ft,1.75,,2.0,0,1,yes,2026,,"Per SQ FT. Tear up + roll stretch-in carpet & pad; ~1min/SF hands-on, no material. Debris = dump run.",Homewyse remove carpet $1.37-2.49/SF; stretch-in removal $0.50-1.50/SF; labor ~$60/hr,high,
Flooring,Flooring > Carpet > Replace,Carpet - Replace,Labor > Flooring > Carpet > Replace,sq ft,8.0,,9.25,3,4,yes,2026,,Per SQ FT. Remove old + lay new = install min plus tear-out; old carpet hauled. Handyman-legal.,"Anchor 'Carpet, Install New' $230/120min; Homewyse replace carpet $5-7.72/SF incl tear-out",high,
Flooring,Flooring > Carpet > Shampoo / Steam Clean,Carpet - Shampoo / Steam Clean,Labor > Flooring > Carpet > Shampoo / Steam Clean,sq ft,1.0,,1.25,0,1,no,2026,,"Per SQ FT. Steam clean; light labor per foot, cleaning solution material folds into allowance. Handyman-legal.","Anchor 'Carpet, Cleaning' $115/60min/$15 (per-room); Homewyse clean carpet ~$0.30-0.55/SF",med,
Flooring,Flooring > Carpet > Stretch,Carpet - Stretch,Labor > Flooring > Carpet > Stretch,sq ft,2.0,,2.5,0,2,no,2026,,Per SQ FT. Re-stretch existing carpet with power stretcher; no material. Handyman-legal.,"Anchor 'Carpet, Stretching' $160/90min/$10 (per-room); power-stretch re-tension",med,
Flooring,Flooring > Hardwood > Install New - Ground Up,Hardwood - Install New - Ground Up,Labor > Flooring > Hardwood > Install New - Ground Up,sq ft,14.0,,16.0,6,6,no,2026,,"Per SQ FT. Nail/glue solid or engineered wood; ~6min/SF hands-on, mid-grade wood ~$6/SF. Handyman-legal finish.","Homewyse install hardwood $13.19-16.72/SF; labor $3-8/SF, material $3-15/SF; Angi hardwood install",high,
Flooring,Flooring > Hardwood > Patch / Repair,Hardwood - Patch / Repair,Labor > Flooring > Hardwood > Patch / Repair,sq ft,18.0,,23.5,8,8,no,2026,,"Per SQ FT. Cut out & weave matching boards; small area, high min/SF + premium board waste. Handyman-legal.","Anchor 'Wood Floors, Replace Damaged Pieces' $180/90min/$30; weave-in patch is slow per SF",med,
Flooring,Flooring > Hardwood > Remove Permanently,Hardwood - Remove Permanently,Labor > Flooring > Hardwood > Remove Permanently,sq ft,5.0,,5.75,0,3,yes,2026,,"Per SQ FT. Pry up nailed/glued wood + cleanup; ~3min/SF, no material. Debris = dump run.",Homewyse remove flooring $1.37-3.10/SF; nailed hardwood pry-up harder than carpet,high,
Flooring,Flooring > Hardwood > Replace,Hardwood - Replace,Labor > Flooring > Hardwood > Replace,sq ft,18.0,,20.75,6,8,yes,2026,,Per SQ FT. Remove old + install new wood; install min plus pry-out. Old boards hauled. Handyman-legal.,"Anchor 'Wood Floors, Install New' $350/180min; Homewyse hardwood replace $13-17/SF + tear-out",high,
Flooring,Flooring > Laminate - Wood > Install New - Ground Up,Laminate - Wood - Install New - Ground Up,Labor > Flooring > Laminate - Wood > Install New - Ground Up,sq ft,6.0,,7.0,3,3,no,2026,,"Per SQ FT. Click-lock floating laminate over underlayment; ~3min/SF, mid-grade laminate+pad ~$3/SF. Handyman-legal.","Anchor 'Laminate, Floating, Install New' $290/150min/$40; Homewyse laminate install ~$5-8/SF",high,
Flooring,Flooring > Laminate - Wood > Patch / Repair,Laminate - Wood - Patch / Repair,Labor > Flooring > Laminate - Wood > Patch / Repair,sq ft,10.0,,13.0,4,6,no,2026,,Per SQ FT. Pop planks back to damage & re-lay; small area high min/SF. Handyman-legal.,"Anchor 'Laminate, Floating, Repair/Replace' $120/60min/$20; board swap in floating floor",med,
Flooring,Flooring > Laminate - Wood > Remove Permanently,Laminate - Wood - Remove Permanently,Labor > Flooring > Laminate - Wood > Remove Permanently,sq ft,1.75,,2.0,0,1,yes,2026,,"Per SQ FT. Floating laminate lifts quickly; ~1min/SF, no material. Debris = dump run.",Homewyse remove flooring $1.37-2.49/SF; floating laminate unclicks fast,high,
Flooring,Flooring > Laminate - Wood > Replace,Laminate - Wood - Replace,Labor > Flooring > Laminate - Wood > Replace,sq ft,7.0,,8.0,3,4,yes,2026,,Per SQ FT. Pull old floating floor + lay new; install min plus light tear-out. Old planks hauled. Handyman-legal.,"Anchor 'Laminate, Floating, Install New' $290/150min; Homewyse laminate ~$5-8/SF + tear-out",high,
Flooring,Flooring > Laminate Vinyl Plank (LVP) > Install New - Ground Up,Laminate Vinyl Plank (LVP) - Install New - Ground Up,Labor > Flooring > Laminate Vinyl Plank (LVP) > Install New - Ground Up,sq ft,7.0,,8.0,4,3,no,2026,,"Per SQ FT. Click-lock LVP floating; ~3min/SF, mid-grade LVP ~$4/SF. Handyman-legal finish.","Anchor 'Vinyl, Plank, Floating, Install New' $230/120min/$30; Homewyse/HomeGuide LVP $4.50-12/SF, labor $1.50-3/SF, material $2.50-7/SF",high,
Flooring,Flooring > Laminate Vinyl Plank (LVP) > Patch / Repair,Laminate Vinyl Plank (LVP) - Patch / Repair,Labor > Flooring > Laminate Vinyl Plank (LVP) > Patch / Repair,sq ft,10.0,,13.0,4,6,no,2026,,Per SQ FT. Disassemble to damaged plank & swap; small area high min/SF. Handyman-legal.,"Anchor 'Vinyl, Plank, Floating, Repair/Replace' $120/60min/$20",med,
Flooring,Flooring > Laminate Vinyl Plank (LVP) > Remove Permanently,Laminate Vinyl Plank (LVP) - Remove Permanently,Labor > Flooring > Laminate Vinyl Plank (LVP) > Remove Permanently,sq ft,1.75,,2.0,0,1,yes,2026,,Per SQ FT. Floating LVP lifts fast (~1min/SF); glue-down slower. No material. Debris = dump run.,Homewyse remove flooring $1.37-2.49/SF (floating); glue-down LVP $3.10-5.10/SF,high,
Flooring,Flooring > Laminate Vinyl Plank (LVP) > Replace,Laminate Vinyl Plank (LVP) - Replace,Labor > Flooring > Laminate Vinyl Plank (LVP) > Replace,sq ft,8.0,,9.25,4,4,yes,2026,,Per SQ FT. Remove old + lay new LVP; install min plus tear-out. Old planks hauled. Handyman-legal.,"Anchor 'Vinyl, Plank, Floating, Install New' $230/120min; Homewyse LVP replace + tear-out",high,
Flooring,Flooring > Miscellaneous / Other > Concrete Stain - Ground Up,Miscellaneous / Other - Concrete Stain - Ground Up,Labor > Flooring > Miscellaneous / Other > Concrete Stain - Ground Up,sq ft,5.0,,6.5,2,3,no,2026,,"Per SQ FT. Prep, etch/clean, apply stain + sealer; ~3min/SF, stain+sealer ~$2/SF. Handyman-legal finish.","Anchor 'Cement, Stained, Re-Stain' $240/120min/$40 (per-room); acid/water stain $2-4/SF installed",med,
Flooring,Flooring > Miscellaneous / Other > Concrete Stain - Repair,Miscellaneous / Other - Concrete Stain - Repair,Labor > Flooring > Miscellaneous / Other > Concrete Stain - Repair,sq ft,5.0,,6.5,2,3,no,2026,,Per SQ FT. Clean & re-stain worn/damaged concrete area; similar to fresh stain per SF. Handyman-legal.,"Anchor 'Cement, Stained, Re-Stain' $240/120min/$40; spot re-stain/touch-up",med,
Flooring,Flooring > Miscellaneous / Other > Epoxy - Ground Up,Miscellaneous / Other - Epoxy - Ground Up,Labor > Flooring > Miscellaneous / Other > Epoxy - Ground Up,sq ft,7.0,,9.0,3,4,no,2026,,"Per SQ FT. Grind/prep, roll epoxy + flakes/topcoat; ~4min/SF, epoxy kit ~$3/SF. Handyman-legal finish.","Anchor 'Cement, Epoxy, Re-Apply' $300/150min/$50; Homewyse epoxy garage floor $7.78-12.71/SF, labor $3-5/SF, DIY kit $2-5/SF",med,
Flooring,Flooring > Miscellaneous / Other > Epoxy - Repair,Miscellaneous / Other - Epoxy - Repair,Labor > Flooring > Miscellaneous / Other > Epoxy - Repair,sq ft,7.0,,9.0,3,4,no,2026,,"Per SQ FT. Grind failed area, patch & recoat epoxy; similar per-SF to fresh. Handyman-legal.","Anchor 'Cement, Epoxy, Re-Apply' $300/150min/$50; HomeGuide epoxy $3-12/SF",med,
Flooring,Flooring > Sheet Vinyl > Install New - Ground Up,Sheet Vinyl - Install New - Ground Up,Labor > Flooring > Sheet Vinyl > Install New - Ground Up,sq ft,6.0,,7.0,3,3,no,2026,,"Per SQ FT. Glue-down sheet vinyl, template & roll; ~3min/SF, mid-grade sheet ~$3/SF. Handyman-legal.","Anchor 'Vinyl, Sheet, Glue Down, Install New' $240/120min/$40; Homewyse sheet vinyl install ~$3-7/SF",high,
Flooring,Flooring > Sheet Vinyl > Patch / Repair,Sheet Vinyl - Patch / Repair,Labor > Flooring > Sheet Vinyl > Patch / Repair,sq ft,10.0,,13.0,4,6,no,2026,,Per SQ FT. Cut out & inlay matching sheet vinyl; fussy small-area work. Handyman-legal.,"Anchor 'Vinyl, Sheet, Glue Down, Repair/Replace' $120/60min/$20",med,
Flooring,Flooring > Sheet Vinyl > Remove Permanently,Sheet Vinyl - Remove Permanently,Labor > Flooring > Sheet Vinyl > Remove Permanently,sq ft,5.0,,6.5,0,3,yes,2026,,"Per SQ FT. Scrape glued sheet vinyl + backing off slab; ~3min/SF, no material. Debris = dump run.",Homewyse remove flooring $1.37-3.10/SF; glued sheet + felt backing scrape is slow,med,
Flooring,Flooring > Sheet Vinyl > Replace,Sheet Vinyl - Replace,Labor > Flooring > Sheet Vinyl > Replace,sq ft,9.0,,10.25,3,5,yes,2026,,Per SQ FT. Scrape old glued sheet + install new; install min plus tear-out. Old vinyl hauled. Handyman-legal.,"Anchor 'Vinyl, Sheet, Glue Down, Install New' $240/120min; Homewyse sheet vinyl replace + scrape",high,
Flooring,Flooring > Vinyl Tile (LVT) > Install New - Ground Up,Vinyl Tile (LVT) - Install New - Ground Up,Labor > Flooring > Vinyl Tile (LVT) > Install New - Ground Up,sq ft,6.0,,7.0,3,3,no,2026,,"Per SQ FT. Glue/peel-stick LVT squares, layout & roll; ~3min/SF, mid-grade LVT ~$3/SF. Handyman-legal.","Anchor 'Vinyl, Plank, Glue Down, Install New' $290/150min/$40; Homewyse install vinyl tile ~$4-8/SF",high,
Flooring,Flooring > Vinyl Tile (LVT) > Patch / Repair,Vinyl Tile (LVT) - Patch / Repair,Labor > Flooring > Vinyl Tile (LVT) > Patch / Repair,sq ft,10.0,,13.0,4,6,no,2026,,"Per SQ FT. Heat & lift damaged LVT tiles, re-adhere new; small area high min/SF. Handyman-legal.","Anchor 'Vinyl, Plank, Glue Down, Repair/Replace' $120/60min/$20",med,
Flooring,Flooring > Vinyl Tile (LVT) > Remove Permanently,Vinyl Tile (LVT) - Remove Permanently,Labor > Flooring > Vinyl Tile (LVT) > Remove Permanently,sq ft,5.0,,6.5,0,3,yes,2026,,"Per SQ FT. Heat/scrape glued LVT + adhesive off slab; ~3min/SF, no material. Debris = dump run.",Homewyse remove flooring; glue-down LVT $3.10-5.10/SF scrape,med,
Flooring,Flooring > Vinyl Tile (LVT) > Replace,Vinyl Tile (LVT) - Replace,Labor > Flooring > Vinyl Tile (LVT) > Replace,sq ft,9.0,,10.25,3,5,yes,2026,,Per SQ FT. Scrape old glued LVT + install new; install min plus tear-out. Old tile hauled. Handyman-legal.,"Anchor 'Vinyl, Plank, Glue Down, Install New' $290/150min; Homewyse LVT replace + scrape",high,
HVAC,HVAC > Install / Replace HVAC Filter,Install / Replace HVAC Filter,Labor > HVAC > Install / Replace HVAC Filter,each,40,20,45,20,10,no,2026,,"Pull old filter, verify size/airflow arrow, insert new filter at return or air handler. Filter ~$20. Fully handyman-legal, no refrigerant/electrical.",Homewyse/Angi maintenance; filter swap is a no-tool return-grille/air-handler slot change. Task-only trivial; mostly a minimum visit + filter cost. Mid-grade pleated filter ~$15-25.,high,
HVAC,HVAC > Install Mini Split,Install Mini Split,Labor > HVAC > Install Mini Split,each,800,680,1200,0,480,no,2026,HVAC install and refrigerant work needs a licensed HVAC contractor and a permit. We coordinate a licensed sub.,"REFER: mini split install involves refrigerant line set/vacuum/charge, a dedicated electrical circuit, condensate, wind-load bracket, and FL permit - licensed HVAC + electrical. Priced for reference only; material via licensed contractor.","Florida single-zone ductless install $1,800-$5,500; per-zone $2,000-$7,000 (bulletproofair, texastempmasters, City ACS 2026). Requires refrigerant, dedicated circuit, permit.",med,REFER
HVAC,HVAC > Install Window AC,Install Window AC,Labor > HVAC > Install Window AC,each,100,70,130,20,45,no,2026,,"Install window AC unit: fit to window, mount support bracket, secure sash, weatherseal side panels, plug in. Bracket/seal kit ~$20. Handyman-legal (self-contained, no refrigerant work, standard plug). REFER only if a new circuit is needed.","Handyman window AC install/support $75-$175; sealed pre-charged unit into existing window, plugs into existing outlet. Task-only ~$80-130.",med,
HVAC,HVAC > Program Thermostat,Program Thermostat,Labor > HVAC > Program Thermostat,each,40,30,50,0,25,no,2026,,"Program existing thermostat: set schedule, connect to wifi/app, configure heat/cool setpoints, test cycle. No material. Config-only, handyman-legal.","Handyman/smart-home setup $50-$100; programming/wifi pairing only, no wiring change. Task-only ~$45-75.",med,
HVAC,HVAC > Replace Swamp Cooler (Complete Unit),Replace Swamp Cooler (Complete Unit),Labor > HVAC > Replace Swamp Cooler (Complete Unit),each,500,425,750,0,300,yes,2026,HVAC install and refrigerant work needs a licensed HVAC contractor and a permit. We coordinate a licensed sub.,"REFER: full swamp-cooler swap ties into electrical, plumbing water supply, and duct/roof penetration - licensed trades + permit. Priced for reference only. Old unit haul-off. Note: evaporative coolers are uncommon/ineffective in Brevard's humidity.","Evaporative cooler replacement $700-$1,500 nat'l (labor+unit); requires roof/wall penetration, water line, electrical hookup, ductwork. Rare in humid FL. Cross-check thin.",low,REFER
HVAC,HVAC > Replace Swamp Cooler Motor,Replace Swamp Cooler Motor,Labor > HVAC > Replace Swamp Cooler Motor,each,260,220,390,90,90,no,2026,Scope may need a licensed HVAC contractor. We confirm before quoting.,"Replace evap cooler blower motor: disconnect power, remove belt/pulley, swap motor, re-tension, wire, test. Motor ~$90. VERIFY: motor swap is repair-legal, but line-voltage reconnection is a gray zone - confirm scope on site.",Evaporative cooler motor replacement $150-$300 incl part; blower motor ~$80-120. Task-only labor ~$100-150. Obscure/rare in FL.,low,VERIFY
